SubjectID,SessionID,Condition,BlockNumber,TaskType,TrialType,Response,Latency,Correct,Phase,Frequency
1,1,B,2,3,nontarget,112,0.982,0,45,7Hz
1,1,B,2,3,target,112,1.4,NaN,45,7Hz
1,1,B,2,3,target,112,2.273,NaN,45,7Hz
1,1,B,2,3,nontarget,96,0.046,NaN,45,7Hz
1,1,B,2,3,nontarget,176,1.545,NaN,45,7Hz
1,1,B,2,3,nontarget,176,1.131,NaN,45,7Hz
1,1,B,2,3,nontarget,176,0.622,1,45,7Hz
1,1,B,2,3,nontarget,176,0.545,1,45,7Hz
1,1,B,2,3,nontarget,112,0.85,0,45,7Hz
1,1,B,2,3,nontarget,176,0.655,1,45,7Hz
1,1,B,2,3,nontarget,176,0.745,1,45,7Hz
1,1,B,2,3,nontarget,176,0.619,1,45,7Hz
1,1,B,2,3,nontarget,176,0.614,1,45,7Hz
1,1,B,2,3,nontarget,176,0.816,1,45,7Hz
1,1,B,2,3,target,176,0.829,0,45,7Hz
1,1,B,2,3,nontarget,112,1.252,NaN,45,7Hz
1,1,B,2,3,nontarget,176,0.69,1,45,7Hz
1,1,B,3,2,start,176,1.35,NaN,45,7Hz
1,1,B,3,2,start,176,1.702,NaN,45,7Hz
1,1,B,3,2,target,112,0.351,1,45,7Hz
1,1,B,3,2,nontarget,176,0.678,1,45,7Hz
1,1,B,3,2,target,112,0.631,1,45,7Hz
1,1,B,3,2,target,112,0.829,1,45,7Hz
1,1,B,3,2,nontarget,112,0.64,0,45,7Hz
1,1,B,3,2,target,112,0.458,1,45,7Hz
1,1,B,3,2,nontarget,176,0.687,1,45,7Hz
1,1,B,3,2,nontarget,176,0.616,1,45,7Hz
1,1,B,3,2,nontarget,176,0.517,1,45,7Hz
1,1,B,3,2,target,112,0.64,1,45,7Hz
1,1,B,3,2,nontarget,112,0.614,0,45,7Hz
1,1,B,3,2,nontarget,176,0.656,1,45,7Hz
1,1,B,3,2,nontarget,176,0.695,1,45,7Hz
1,1,B,3,2,target,112,1.222,NaN,45,7Hz
1,1,B,3,2,nontarget,176,2.064,NaN,45,7Hz
1,1,B,3,2,target,160,0.107,NaN,45,7Hz
1,1,B,3,2,target,112,0.629,1,45,7Hz
1,1,B,3,2,nontarget,176,0.612,1,45,7Hz
1,1,B,3,2,nontarget,176,1.045,NaN,45,7Hz
1,1,B,3,2,target,112,0.74,1,45,7Hz
1,1,B,3,2,target,112,0.88,1,45,7Hz
1,1,B,3,2,target,176,0.649,0,45,7Hz
1,1,B,3,2,target,176,1.071,NaN,45,7Hz
1,1,B,3,2,nontarget,176,1.066,NaN,45,7Hz
1,1,B,3,2,nontarget,176,1.045,NaN,45,7Hz
1,1,B,3,2,nontarget,176,0.704,1,45,7Hz
1,1,B,3,2,target,112,0.44,1,45,7Hz
1,1,B,3,2,nontarget,176,0.602,1,45,7Hz
1,1,B,3,2,nontarget,176,0.913,1,45,7Hz
1,1,B,3,2,nontarget,176,0.666,1,45,7Hz
1,1,B,3,2,target,176,1,0,45,7Hz
1,1,B,3,2,nontarget,176,0.56,1,45,7Hz
1,1,B,3,2,nontarget,176,0.803,1,45,7Hz
1,1,B,3,2,target,112,0.681,1,45,7Hz
1,1,B,3,2,nontarget,112,0.939,0,45,7Hz
1,1,B,3,2,nontarget,176,0.572,1,45,7Hz
1,1,B,3,2,nontarget,112,0.66,0,45,7Hz
1,1,B,3,2,nontarget,112,0.787,0,45,7Hz
1,1,B,3,2,nontarget,176,0.711,1,45,7Hz
1,1,B,3,2,nontarget,112,0.745,0,45,7Hz
1,1,B,3,2,nontarget,176,1.089,NaN,45,7Hz
1,1,B,3,2,nontarget,112,0.717,0,45,7Hz
1,1,B,3,2,nontarget,176,0.898,1,45,7Hz
1,1,B,3,2,target,112,0.902,1,45,7Hz
1,1,B,3,2,nontarget,176,0.564,1,45,7Hz
1,1,B,3,2,nontarget,176,1.574,NaN,45,7Hz
1,1,B,3,2,nontarget,176,0.705,1,45,7Hz
1,1,B,3,2,nontarget,176,0.615,1,45,7Hz
1,1,B,3,2,nontarget,176,0.949,1,45,7Hz
1,1,B,3,2,nontarget,176,0.578,1,45,7Hz
1,1,B,3,2,target,176,0.744,0,45,7Hz
1,1,B,3,2,nontarget,176,0.797,1,45,7Hz
1,1,B,3,2,target,176,0.833,0,45,7Hz
1,1,B,3,2,nontarget,176,0.583,1,45,7Hz
1,1,B,3,2,nontarget,176,1.002,NaN,45,7Hz
1,1,B,3,2,target,176,0.669,0,45,7Hz
1,1,B,3,2,nontarget,176,0.671,1,45,7Hz
1,1,B,3,2,nontarget,176,0.473,1,45,7Hz
1,1,B,3,2,nontarget,176,0.642,1,45,7Hz
1,1,B,3,2,nontarget,176,0.755,1,45,7Hz
1,1,B,3,2,target,176,0.403,0,45,7Hz
1,1,B,3,2,nontarget,112,0.706,0,45,7Hz
1,1,B,3,2,nontarget,176,0.572,1,45,7Hz
1,1,B,3,2,target,176,0.976,0,45,7Hz
1,1,B,3,2,target,112,0.409,1,45,7Hz
1,1,B,3,2,target,176,0.66,0,45,7Hz
1,1,B,3,2,target,112,0.659,1,45,7Hz
1,1,B,3,2,nontarget,176,0.872,1,45,7Hz
1,1,B,3,2,target,112,1.154,NaN,45,7Hz
1,1,B,3,2,nontarget,176,0.618,1,45,7Hz
1,1,B,3,2,target,176,0.764,0,45,7Hz
1,1,B,3,2,target,112,0.623,1,45,7Hz
1,1,B,3,2,nontarget,176,0.544,1,45,7Hz
1,1,B,3,2,nontarget,176,0.6,1,45,7Hz
1,1,B,3,2,nontarget,176,0.753,1,45,7Hz
1,1,B,3,2,nontarget,176,1.071,NaN,45,7Hz
1,1,B,3,2,nontarget,112,1.092,NaN,45,7Hz
1,1,B,3,2,nontarget,176,0.503,1,45,7Hz
1,1,B,3,2,nontarget,176,0.528,1,45,7Hz
1,1,B,3,2,nontarget,176,0.54,1,45,7Hz
1,1,B,4,3,start,176,1.131,NaN,45,7Hz
1,1,B,4,3,start,176,0.9,0,45,7Hz
1,1,B,4,3,start,112,0.574,0,45,7Hz
1,1,B,4,3,nontarget,176,0.974,1,45,7Hz
1,1,B,4,3,target,112,0.698,1,45,7Hz
1,1,B,4,3,nontarget,176,0.541,1,45,7Hz
1,1,B,4,3,target,112,0.842,1,45,7Hz
1,1,B,4,3,target,176,1.097,NaN,45,7Hz
1,1,B,4,3,target,112,1.57,NaN,45,7Hz
1,1,B,4,3,target,176,0.794,0,45,7Hz
1,1,B,4,3,target,176,1.081,NaN,45,7Hz
1,1,B,4,3,nontarget,176,0.972,1,45,7Hz
1,1,B,4,3,nontarget,176,0.61,1,45,7Hz
1,1,B,4,3,nontarget,176,0.563,1,45,7Hz
1,1,B,4,3,target,176,0.603,0,45,7Hz
1,1,B,4,3,nontarget,112,0.577,0,45,7Hz
1,1,B,4,3,nontarget,176,0.791,1,45,7Hz
1,1,B,4,3,nontarget,176,1.133,NaN,45,7Hz
1,1,B,4,3,nontarget,176,0.68,1,45,7Hz
1,1,B,4,3,nontarget,112,0.755,0,45,7Hz
1,1,B,4,3,target,176,1.188,NaN,45,7Hz
1,1,B,4,3,nontarget,176,0.878,1,45,7Hz
1,1,B,4,3,target,176,0.804,0,45,7Hz
1,1,B,4,3,target,112,0.799,1,45,7Hz
1,1,B,4,3,target,176,0.666,0,45,7Hz
1,1,B,4,3,nontarget,176,0.804,1,45,7Hz
1,1,B,4,3,target,112,0.698,1,45,7Hz
1,1,B,4,3,nontarget,176,0.574,1,45,7Hz
1,1,B,4,3,target,176,0.768,0,45,7Hz
1,1,B,4,3,nontarget,176,0.541,1,45,7Hz
1,1,B,4,3,nontarget,176,0.561,1,45,7Hz
1,1,B,4,3,nontarget,176,0.569,1,45,7Hz
1,1,B,4,3,nontarget,112,0.626,0,45,7Hz
1,1,B,4,3,target,176,0.315,0,45,7Hz
1,1,B,4,3,nontarget,176,0.779,1,45,7Hz
1,1,B,4,3,nontarget,176,0.836,1,45,7Hz
1,1,B,4,3,nontarget,176,0.547,1,45,7Hz
1,1,B,4,3,nontarget,176,1.577,NaN,45,7Hz
1,1,B,4,3,nontarget,176,0.788,1,45,7Hz
1,1,B,4,3,target,176,0.472,0,45,7Hz
1,1,B,4,3,target,176,0.512,0,45,7Hz
1,1,B,4,3,nontarget,176,0.533,1,45,7Hz
1,1,B,4,3,nontarget,112,0.813,0,45,7Hz
1,1,B,4,3,nontarget,112,0.746,0,45,7Hz
1,1,B,4,3,target,176,0.728,0,45,7Hz
1,1,B,4,3,nontarget,176,0.61,1,45,7Hz
1,1,B,4,3,nontarget,176,0.542,1,45,7Hz
1,1,B,4,3,target,112,0.66,1,45,7Hz
1,1,B,4,3,target,112,0.794,1,45,7Hz
1,1,B,4,3,nontarget,176,0.602,1,45,7Hz
1,1,B,4,3,target,112,0.787,1,45,7Hz
1,1,B,4,3,nontarget,176,0.742,1,45,7Hz
1,1,B,4,3,nontarget,176,0.592,1,45,7Hz
1,1,B,4,3,nontarget,176,0.76,1,45,7Hz
1,1,B,4,3,target,112,0.772,1,45,7Hz
1,1,B,4,3,nontarget,176,0.652,1,45,7Hz
1,1,B,4,3,nontarget,176,0.664,1,45,7Hz
1,1,B,4,3,nontarget,112,0.791,0,45,7Hz
1,1,B,4,3,nontarget,176,0.661,1,45,7Hz
1,1,B,4,3,nontarget,112,0.766,0,45,7Hz
1,1,B,4,3,nontarget,176,0.519,1,45,7Hz
1,1,B,4,3,nontarget,112,0.916,0,45,7Hz
1,1,B,4,3,target,112,0.656,1,45,7Hz
1,1,B,4,3,nontarget,176,0.624,1,45,7Hz
1,1,B,4,3,nontarget,176,0.828,1,45,7Hz
1,1,B,4,3,target,112,0.742,1,45,7Hz
1,1,B,4,3,nontarget,176,0.646,1,45,7Hz
1,1,B,4,3,nontarget,176,0.67,1,45,7Hz
1,1,B,4,3,nontarget,176,0.55,1,45,7Hz
1,1,B,4,3,target,112,0.608,1,45,7Hz
1,1,B,4,3,nontarget,176,1.702,NaN,45,7Hz
1,1,B,4,3,nontarget,112,0.599,0,45,7Hz
1,1,B,4,3,nontarget,176,0.637,1,45,7Hz
1,1,B,4,3,target,176,0.394,0,45,7Hz
1,1,B,4,3,target,176,0.801,0,45,7Hz
1,1,B,4,3,nontarget,176,0.746,1,45,7Hz
1,1,B,4,3,nontarget,176,0.567,1,45,7Hz
1,1,B,4,3,nontarget,176,0.815,1,45,7Hz
1,1,B,4,3,nontarget,112,0.856,0,45,7Hz
1,1,B,4,3,nontarget,176,0.552,1,45,7Hz
1,1,B,4,3,nontarget,176,0.865,1,45,7Hz
1,1,B,4,3,target,112,1.272,NaN,45,7Hz
1,1,B,4,3,nontarget,176,0.744,1,45,7Hz
1,1,Sham1,1,2,start,0,2.3,NaN,Sham,Sham
1,1,Sham1,1,2,start,176,0.482,0,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.486,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.587,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.603,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.95,1,Sham,Sham
1,1,Sham1,1,2,nontarget,112,0.586,0,Sham,Sham
1,1,Sham1,1,2,target,112,0.581,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.968,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.521,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.667,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.568,1,Sham,Sham
1,1,Sham1,1,2,nontarget,112,0.63,0,Sham,Sham
1,1,Sham1,1,2,target,112,0.641,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.38,1,Sham,Sham
1,1,Sham1,1,2,target,112,1.001,NaN,Sham,Sham
1,1,Sham1,1,2,nontarget,112,0.642,0,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.764,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.619,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.44,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.748,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,1.257,NaN,Sham,Sham
1,1,Sham1,1,2,target,112,0.646,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.525,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,1.054,NaN,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.577,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.433,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.998,1,Sham,Sham
1,1,Sham1,1,2,nontarget,112,0.616,0,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.619,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.549,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.855,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.494,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.593,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.452,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.429,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.447,1,Sham,Sham
1,1,Sham1,1,2,target,176,0.41,0,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.753,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.653,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.49,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.602,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.426,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.752,1,Sham,Sham
1,1,Sham1,1,2,nontarget,112,0.597,0,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.482,1,Sham,Sham
1,1,Sham1,1,2,nontarget,112,0.589,0,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.373,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.613,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.616,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,1.861,NaN,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.561,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.453,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.626,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.446,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.678,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.376,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.577,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.536,1,Sham,Sham
1,1,Sham1,1,2,nontarget,112,0.607,0,Sham,Sham
1,1,Sham1,1,2,target,112,0.83,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.517,1,Sham,Sham
1,1,Sham1,1,2,nontarget,112,0.975,0,Sham,Sham
1,1,Sham1,1,2,target,112,0.557,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.522,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.618,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.537,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.673,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.541,1,Sham,Sham
1,1,Sham1,1,2,target,176,0.683,0,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.547,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.407,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.455,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.455,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.457,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.614,1,Sham,Sham
1,1,Sham1,1,2,target,176,0.704,0,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.817,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.523,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.495,1,Sham,Sham
1,1,Sham1,1,2,target,112,0.521,1,Sham,Sham
1,1,Sham1,1,2,nontarget,176,0.483,1,Sham,Sham
1,1,Sham1,2,3,start,176,1.195,NaN,Sham,Sham
1,1,Sham1,2,3,start,176,0.769,0,Sham,Sham
1,1,Sham1,2,3,start,176,0.795,0,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.602,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,1.089,NaN,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.89,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.513,0,Sham,Sham
1,1,Sham1,2,3,target,176,0.755,0,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.773,1,Sham,Sham
1,1,Sham1,2,3,target,112,0.624,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,1.046,NaN,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.562,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.723,0,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.645,1,Sham,Sham
1,1,Sham1,2,3,target,112,0.826,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.698,1,Sham,Sham
1,1,Sham1,2,3,target,112,0.733,1,Sham,Sham
1,1,Sham1,2,3,target,112,0.675,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.632,0,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.857,0,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.593,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.739,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.844,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,1.387,NaN,Sham,Sham
1,1,Sham1,2,3,nontarget,176,1.289,NaN,Sham,Sham
1,1,Sham1,2,3,target,112,0.794,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.699,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.761,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.704,1,Sham,Sham
1,1,Sham1,2,3,target,112,0.563,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.858,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,1.566,NaN,Sham,Sham
1,1,Sham1,2,3,target,176,0.969,0,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.686,0,Sham,Sham
1,1,Sham1,2,3,target,112,0.619,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.599,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.921,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.702,0,Sham,Sham
1,1,Sham1,2,3,target,176,0.542,0,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.619,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.528,0,Sham,Sham
1,1,Sham1,2,3,target,176,0.824,0,Sham,Sham
1,1,Sham1,2,3,target,112,1.146,NaN,Sham,Sham
1,1,Sham1,2,3,target,176,1.058,NaN,Sham,Sham
1,1,Sham1,2,3,target,112,0.754,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.752,0,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.572,1,Sham,Sham
1,1,Sham1,2,3,target,176,0.581,0,Sham,Sham
1,1,Sham1,2,3,target,176,0.859,0,Sham,Sham
1,1,Sham1,2,3,target,112,0.406,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.598,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.897,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.696,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.328,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.754,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,1.058,NaN,Sham,Sham
1,1,Sham1,2,3,target,112,0.756,1,Sham,Sham
1,1,Sham1,2,3,target,176,0.766,0,Sham,Sham
1,1,Sham1,2,3,target,176,0.973,0,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.564,1,Sham,Sham
1,1,Sham1,2,3,target,112,0.815,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.675,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.671,0,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.542,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.886,0,Sham,Sham
1,1,Sham1,2,3,target,112,0.535,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.593,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,1.027,NaN,Sham,Sham
1,1,Sham1,2,3,target,176,1.437,NaN,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.835,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,1.105,NaN,Sham,Sham
1,1,Sham1,2,3,target,176,1.367,NaN,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.653,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.625,1,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.64,0,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.829,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.73,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.557,1,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.668,1,Sham,Sham
1,1,Sham1,2,3,target,176,0.461,0,Sham,Sham
1,1,Sham1,2,3,nontarget,112,0.794,0,Sham,Sham
1,1,Sham1,2,3,nontarget,176,0.626,1,Sham,Sham
1,1,Sham1,2,3,target,176,0.813,0,Sham,Sham
1,1,Sham1,3,2,start,176,1.241,NaN,Sham,Sham
1,1,Sham1,3,2,start,176,0.513,0,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.814,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.664,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.495,1,Sham,Sham
1,1,Sham1,3,2,nontarget,112,0.795,0,Sham,Sham
1,1,Sham1,3,2,nontarget,112,0.72,0,Sham,Sham
1,1,Sham1,3,2,nontarget,112,0.844,0,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.468,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.861,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.533,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.564,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.548,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.446,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.496,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.476,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.618,1,Sham,Sham
1,1,Sham1,3,2,nontarget,112,0.761,0,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.487,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.659,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.601,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.601,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.598,1,Sham,Sham
1,1,Sham1,3,2,nontarget,112,0.618,0,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.578,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.499,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.488,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.577,1,Sham,Sham
1,1,Sham1,3,2,nontarget,112,0.566,0,Sham,Sham
1,1,Sham1,3,2,target,112,0.687,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.451,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.744,1,Sham,Sham
1,1,Sham1,3,2,target,176,1.045,NaN,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.492,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.46,1,Sham,Sham
1,1,Sham1,3,2,target,176,0.569,0,Sham,Sham
1,1,Sham1,3,2,target,112,0.475,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.746,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.469,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.698,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,1.056,NaN,Sham,Sham
1,1,Sham1,3,2,target,112,0.61,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.762,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.84,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.832,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.826,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.576,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.833,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.551,1,Sham,Sham
1,1,Sham1,3,2,target,176,0.918,0,Sham,Sham
1,1,Sham1,3,2,nontarget,176,1.045,NaN,Sham,Sham
1,1,Sham1,3,2,target,112,0.555,1,Sham,Sham
1,1,Sham1,3,2,nontarget,112,0.681,0,Sham,Sham
1,1,Sham1,3,2,target,112,0.799,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.479,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.569,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.581,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.733,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.773,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.59,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.647,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.708,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.646,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,1.625,NaN,Sham,Sham
1,1,Sham1,3,2,nontarget,112,0.921,0,Sham,Sham
1,1,Sham1,3,2,nontarget,176,1.091,NaN,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.553,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.64,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.691,1,Sham,Sham
1,1,Sham1,3,2,target,176,0.658,0,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.754,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.524,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.537,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.742,1,Sham,Sham
1,1,Sham1,3,2,target,176,0.869,0,Sham,Sham
1,1,Sham1,3,2,target,112,0.405,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.551,1,Sham,Sham
1,1,Sham1,3,2,nontarget,112,0.641,0,Sham,Sham
1,1,Sham1,3,2,target,112,0.65,1,Sham,Sham
1,1,Sham1,3,2,nontarget,176,0.584,1,Sham,Sham
1,1,Sham1,3,2,target,112,0.901,1,Sham,Sham
1,1,Sham1,3,2,target,112,1.005,NaN,Sham,Sham
1,1,Sham1,4,3,start,0,2.3,NaN,Sham,Sham
1,1,Sham1,4,3,start,176,2.127,NaN,Sham,Sham
1,1,Sham1,4,3,start,160,2.3,NaN,Sham,Sham
1,1,Sham1,4,3,nontarget,176,0.636,1,Sham,Sham
1,1,Sham1,4,3,target,176,1.155,NaN,Sham,Sham
1,1,Sham1,4,3,nontarget,176,0.645,1,Sham,Sham
1,1,Sham1,4,3,target,112,0.401,1,Sham,Sham
1,1,Sham1,4,3,nontarget,176,1.044,NaN,Sham,Sham
1,1,Sham1,4,3,target,112,1.194,NaN,Sham,Sham
1,1,Sham1,4,3,nontarget,176,0.764,1,Sham,Sham
1,1,Sham1,4,3,nontarget,176,0.801,1,Sham,Sham
1,1,Sham1,4,3,target,112,0.526,1,Sham,Sham
